,x,y,z,qx,qy,qz,qw,time
0,1.6481482091194326,1.3638188201871317,0.6730804475172677,-0.291289102427156,-0.6440963154022485,-0.2914055488753715,0.644494686849374,1584270986.055899
1,1.6491560586820402,1.363465119279475,0.673136325774083,-0.2912221385730882,-0.6439775390268352,-0.29145045189177,0.6446233235975417,1584270986.155314
2,1.6489805820763483,1.3639350688020697,0.6730904833686706,-0.29130846019771817,-0.6440611985398643,-0.29144471412247513,0.6445033220726614,1584270986.255263
3,1.648336408689791,1.363856592484639,0.6730825361685849,-0.2912585691379333,-0.6441068052204145,-0.29137748771723315,0.6445106896119476,1584270986.355303
4,1.6486575417291558,1.3643126663586602,0.6731306871562761,-0.2911411532142263,-0.6440311994363754,-0.291356591689613,0.6446487256922536,1584270986.455303
5,1.6493374775761553,1.3637792099202386,0.6730962264853828,-0.2913019917334533,-0.6440484098582572,-0.29145004169024546,0.6445166162093325,1584270986.555266
6,1.6493168028564276,1.3641528612371434,0.6730869725199982,-0.29133345438295055,-0.6440588572406447,-0.29146299434406336,0.644486097363756,1584270986.655301
7,1.6485909866991995,1.3640272047977149,0.6730812922547207,-0.29114593032550573,-0.6441610450519856,-0.2915117117322755,0.6444466752302696,1584270986.75532
8,1.6485847616510712,1.3639763581578412,0.6731371699940838,-0.29131522176487695,-0.6439354364641094,-0.2915436277651794,0.6445811883257037,1584270986.855299
9,1.6477680872336933,1.3633614345347722,0.6731363262915342,-0.2911950090038566,-0.643989806982522,-0.29167274726523745,0.6445227720853675,1584270986.955318
10,1.6484333925707242,1.3605798169102616,0.6730643006685975,-0.2890567262878607,-0.6451456797943487,-0.28913863146901486,0.645470458365569,1584270987.055269
11,1.645037829590914,1.35548481071545,0.6730255100736937,-0.28228005431356507,-0.6482429140596826,-0.2822827893300512,0.6483945728922995,1584270987.155381
12,1.6479528669772625,1.3671421669600752,0.6729153456272593,-0.2931371382999417,-0.6436994817654592,-0.2929212060286971,0.6433651858648349,1584270987.255361
13,1.6522240348470072,1.3745217521859712,0.6730301471319701,-0.30236457919521775,-0.6391079436781928,-0.3023826894804099,0.639281946153749,1584270987.355335
14,1.6615842149368438,1.385991618586397,0.6731351112107126,-0.31803548012078486,-0.6311695269737123,-0.3183003761399998,0.6317937417806995,1584270987.455308
15,1.6746001480378785,1.4003865707509495,0.6731196957152685,-0.33790846524653373,-0.6207996816477036,-0.3381452340070776,0.6213561177771908,1584270987.555278
16,1.678787509989042,1.4053110557989221,0.6731147733356045,-0.3454104613224142,-0.616670823239573,-0.34574102078474417,0.617148163345552,1584270987.655376
17,1.6934315718966277,1.4209813320076135,0.6730999313880057,-0.36832540787965284,-0.6033064578948961,-0.36877308792976193,0.6036258123965124,1584270987.755384
18,1.7060196710895703,1.4312734769729578,0.6731378719189378,-0.38329966324526155,-0.5937956491292292,-0.38385524091533024,0.5942585710388204,1584270987.855294
19,1.7168944688776349,1.441387213537993,0.6730812906627085,-0.3982700370390513,-0.5840268677937643,-0.3985944734137274,0.5843081730182724,1584270987.955317
20,1.7298057503942252,1.4512812146532394,0.6731371688433966,-0.41465151573604314,-0.572344760843805,-0.4150073946033064,0.5729349506331639,1584270988.055244
21,1.73792027873587,1.4560215143232895,0.6731321630886029,-0.42368393120691805,-0.5657063197247871,-0.42403445230192327,0.5662711978562003,1584270988.15526
22,1.7509797465534231,1.4641743236514029,0.673112682149014,-0.4379270744719417,-0.5548150952114126,-0.43823205786578634,0.5552951926936838,1584270988.255307
23,1.7672015560095742,1.4730976127544952,0.6730804476899485,-0.455029613424113,-0.5409782395019909,-0.45539615252741034,0.5412069285916996,1584270988.355289
24,1.7734818515720454,1.4764698026560235,0.6730812454917824,-0.46179839600723743,-0.535211776918925,-0.4620342609252924,0.535551059212517,1584270988.45534
25,1.79131081565416,1.4839492185724599,0.6730812917372666,-0.47838862022543016,-0.5204360986195898,-0.47862399437305597,0.5207779443321411,1584270988.555469
26,1.8045278437170515,1.4874349631674604,0.6730812917306005,-0.4892740305522739,-0.5102159618580184,-0.4895967631336011,0.5104758611545999,1584270988.655355
27,1.8051472596553388,1.4875102543649203,0.6731363257740827,-0.49052879743171,-0.5088210919924038,-0.49096067574055446,0.5093527364314793,1584270988.755303
28,1.8037037063806105,1.4883676701684387,0.6731363257740829,-0.49089035810375453,-0.5084722815325431,-0.4913226142115766,0.5090036188458391,1584270988.855357
29,1.802978300432777,1.4882126128385096,0.6731100844542445,-0.4909467195944309,-0.5085079095077217,-0.49128904328640716,0.5089460682963178,1584270988.955282
30,1.8004972769189262,1.4885785529762088,0.673136325774083,-0.49072901804927144,-0.50862799334144,-0.4911611055659454,0.5091594677633878,1584270989.055278
31,1.7991117689087572,1.488747583415048,0.673136325774083,-0.4907412550011404,-0.5086161867322428,-0.49117335530444606,0.5091476507584323,1584270989.155282
32,1.7989558781394739,1.4906964802666833,0.673136325774083,-0.4907399497807995,-0.508617446078367,-0.4911720487202524,0.5091489112134171,1584270989.255365
33,1.7968183521574304,1.49075802485883,0.673136325774083,-0.49074825183951476,-0.5086094356995379,-0.49118035945397537,0.5091408937813987,1584270989.355342
34,1.7952446729828255,1.4912144903264186,0.6730812917372667,-0.49070689183853117,-0.5088380400576775,-0.49095037976318584,0.5091741547867621,1584270989.455278
35,1.7938216405709833,1.491166468902198,0.6731165979548362,-0.4906549875071185,-0.5087689003680457,-0.4910175509943523,0.5092284888615205,1584270989.555301
36,1.7922575950471127,1.492607811558784,0.6730812917372667,-0.4906659768627484,-0.5088774939579223,-0.4909094377611351,0.5092136282636947,1584270989.655243
37,1.7925876037331543,1.4918595689259548,0.6730804475172668,-0.4906539235703871,-0.5088891156161184,-0.49089737650710596,0.5092252556883551,1584270989.755311
38,1.7930259358549023,1.4918686659757934,0.6731363257740836,-0.4906486031238408,-0.5087055661370006,-0.491080606090409,0.5092371093662894,1584270989.855343
39,1.7922857117851234,1.4922601849271073,0.6732285838321057,-0.49055174600406154,-0.5084782557680415,-0.49123681786469203,0.509406749737014,1584270989.95525
40,1.792777045631481,1.4922647567450478,0.6739882461967679,-0.48966089448298655,-0.5066464671936781,-0.49192577151234945,0.5114201804937571,1584270990.055362
41,1.7919930948083347,1.4940146080722128,0.6749515967261601,-0.4880126949148782,-0.5047782368218534,-0.49362347198846845,0.5132040618847327,1584270990.155352
42,1.7918277802847686,1.4972898436930722,0.6763021780990941,-0.48606501369276867,-0.50168403907391,-0.4955154856763623,0.5162541339856329,1584270990.255298
43,1.7924043322807988,1.4986098054097674,0.6769518639677367,-0.4838288049257365,-0.5013308007261383,-0.4976186015114105,0.5166747944280337,1584270990.355267
44,1.7923532900552883,1.5051484547992926,0.6782659342983078,-0.4808445058641485,-0.4985564734240203,-0.5005221346809583,0.5193338008272558,1584270990.455267
45,1.7912038692960128,1.514107782795573,0.6791849359331594,-0.4786431493485287,-0.49545967588191037,-0.502847103344872,0.5220778062840699,1584270990.555273
46,1.791288876063987,1.5244693258553677,0.6790332573042294,-0.476422899066287,-0.4947813840392634,-0.5046696097815623,0.5229925317023101,1584270990.655298
47,1.790883014045449,1.5360676550321983,0.6771590132624921,-0.4773854058492449,-0.49523993088098794,-0.5038559386027398,0.5224650976648094,1584270990.755246
48,1.7897781323678725,1.5495050472962912,0.6735442478154968,-0.47987784164428915,-0.49785854032828986,-0.5014904794981453,0.5199629120367371,1584270990.85536
49,1.7898888733153204,1.561221834047298,0.6692245041384797,-0.4824547370936232,-0.5020748492844346,-0.4990518283226188,0.5158541896890895,1584270990.955499
50,1.7904305119607058,1.5760711321518073,0.6628732025370903,-0.48795094027628755,-0.5068531673506864,-0.4937106724204968,0.5111296494708221,1584270991.055325
51,1.788660718176722,1.594144454805697,0.6528429651814677,-0.4957058637262801,-0.5149862781959057,-0.4857607423975519,0.5030917720284159,1584270991.155365
52,1.7884482482936284,1.608966711297504,0.6436177675525339,-0.5027558393265056,-0.5210819087637256,-0.4785942006538658,0.49664655589537754,1584270991.25534
53,1.7873443576838859,1.6283444401602643,0.6311127353101439,-0.510466617258446,-0.5282523014131586,-0.47047023519074144,0.4889080655051506,1584270991.355305
54,1.7872663396753183,1.6346941820869845,0.6268356665500343,-0.5117593956785226,-0.5309973967000481,-0.4688972193629796,0.48608588058715657,1584270991.455258
55,1.7880002125369092,1.6491401745381393,0.616963717111345,-0.515429679455712,-0.5349275243168308,-0.46484659196511213,0.4817701061739606,1584270991.555503
56,1.786483613561761,1.6599722796092833,0.6097276286329185,-0.5175249574307133,-0.5369700693546913,-0.4627908771801025,0.47922402595490526,1584270991.655329
57,1.7867814578568924,1.6756522044694724,0.5987928508956614,-0.5193107889571448,-0.5396198846857984,-0.46045755505605385,0.47655589862700815,1584270991.755427
58,1.7860965328817442,1.6789939555473754,0.5957665518533908,-0.5199239725729606,-0.5400831896763401,-0.45981301441153,0.47598445641718584,1584270991.855305
59,1.7856521402690237,1.6936164912154799,0.584883968670461,-0.521750901999492,-0.5402411128204986,-0.45815193280286326,0.47540755436802457,1584270991.955338
60,1.7855093802374464,1.7020865788340314,0.577992074767951,-0.5217364820370697,-0.5411902527223255,-0.45785045968046817,0.4746336589837599,1584270992.055285
61,1.7858081102555172,1.7114664262195032,0.5695352461355891,-0.5222977489273556,-0.5425015046998397,-0.4570204871092798,0.4733174972745301,1584270992.155327
62,1.7857170964331746,1.721676195248844,0.5600466778046884,-0.5229466962947549,-0.5436091483566986,-0.45638061592993123,0.4719455265819596,1584270992.255338
63,1.7858722162380336,1.7277999934527155,0.5532559324290109,-0.523703374899069,-0.5433905038932795,-0.4558337393599124,0.47188678457771355,1584270992.355294
64,1.7849140923209983,1.736772712414703,0.5447865752489811,-0.5233288653078546,-0.5434060669997418,-0.4562426449285697,0.47188917558262444,1584270992.455324
65,1.785034573697516,1.7431002504793034,0.5383903215636787,-0.5223802481128974,-0.5430122399044447,-0.45722304730092833,0.4724443551491745,1584270992.555278
66,1.785679686422732,1.7491475867452133,0.5320103021738942,-0.5213189307781625,-0.5415033285941739,-0.45851363476902035,0.47409488951542733,1584270992.655291
67,1.785138618793872,1.7552713494125378,0.5258970526363881,-0.5197714429095436,-0.5393312143295081,-0.46039067166802333,0.476445083746969,1584270992.755424
68,1.7851138527069403,1.7595254697331484,0.5220519515016931,-0.5183345726121362,-0.5376964558471571,-0.46213264605177423,0.47816859961480745,1584270992.855614
69,1.784631571562005,1.7629692468180747,0.5193188451081784,-0.5167958186412147,-0.5366339752503735,-0.46359908097886093,0.47960603682344816,1584270992.955264
70,1.7838276407061007,1.7654401796446222,0.5159648499785063,-0.5156348677929026,-0.5344263344749212,-0.4650115553185643,0.48194753817828084,1584270993.055304
71,1.783489790131883,1.7677378691190488,0.5134977598527354,-0.5139069950528228,-0.5343818615564371,-0.4667886570147158,0.482124440531335,1584270993.155358
72,1.784089871676659,1.7707703366131502,0.5097176727613357,-0.513179903313146,-0.53360294866983,-0.46763083293529006,0.4829448043975833,1584270993.255302
73,1.7839337207007426,1.774166551436073,0.5058254224316424,-0.5141351043319045,-0.532577556392059,-0.4666864110073939,0.4839731756018332,1584270993.355398
74,1.7841218162914743,1.7777707580855915,0.4982534658193171,-0.5153268084132435,-0.5336275402903363,-0.4654211502403864,0.4827660734592083,1584270993.45527
75,1.7841147934820267,1.7804646974824296,0.49342398783389835,-0.5153790557979674,-0.5357060504233269,-0.4649450702506207,0.4808633257322511,1584270993.555276
76,1.7841530102791494,1.7844234346633707,0.4853575893282734,-0.5179423464698554,-0.537605977939138,-0.4624662639309893,0.4783727552266288,1584270993.655284
77,1.783674151454135,1.7884709787579065,0.4759064797466079,-0.5212340262847504,-0.5399680554003514,-0.4588356961787218,0.4756252652060656,1584270993.755253
78,1.7828295602715634,1.791001414653843,0.46908111374751654,-0.5215580512296673,-0.5424203424037487,-0.4580815680655644,0.47320043146927193,1584270993.855249
79,1.7827494490842781,1.7941408989070031,0.4634791622383454,-0.5226207324569568,-0.5416356802574608,-0.4570781281644967,0.4738965547794501,1584270993.955253
80,1.7830883978166772,1.7963086647249376,0.45950690813975587,-0.5214901390693971,-0.5409987186383518,-0.45830541185868917,0.4746836533377577,1584270994.055287
81,1.7831407653402243,1.7988968082321273,0.4559105496227021,-0.5197240218226293,-0.5381477137013848,-0.4603627883136653,0.47785989841642,1584270994.155282
82,1.7831813218711607,1.8014558849804405,0.4534044988316622,-0.5166315411269229,-0.5352143091478065,-0.4638645317492885,0.48111037214060337,1584270994.255276
83,1.7829939641482078,1.8029257781745092,0.45207783360211984,-0.5140459936590563,-0.5328814684633482,-0.46667319984245287,0.4837459886347632,1584270994.355326
84,1.7825049111548723,1.8043794789086796,0.45105067389719383,-0.5102911215467536,-0.5294113559283454,-0.47067297853686096,0.4876407845534522,1584270994.455291
85,1.7829170529617506,1.8049780341799582,0.4505763268300312,-0.5088919439258013,-0.5267909791040698,-0.4724598955043956,0.4902059780153345,1584270994.555298
86,1.7826044281051716,1.8059330786109717,0.4502701883935234,-0.5059698439005251,-0.5239332037940785,-0.47537133859120506,0.4934679376325859,1584270994.657244
87,1.783431191069233,1.8068610188869074,0.45045283354737836,-0.5034979543803054,-0.522822218271946,-0.4782258888305478,0.49441555119988106,1584270994.755279
88,1.7835561897790657,1.8077351053181814,0.45048123909636034,-0.5021281247728867,-0.5200839057474046,-0.4796383768125763,0.49731992196491287,1584270994.855299
89,1.786579805546193,1.8095968549955626,0.45063417590208266,-0.5017411581792697,-0.5183593568395436,-0.482716655404043,0.4965319908740573,1584270994.955298
90,1.796209293120485,1.811662617353315,0.4508003290187681,-0.5042760040617749,-0.5130233610657704,-0.4877268195137301,0.4946061991678743,1584270995.055269
91,1.7907347926846855,1.8154580191104797,0.45157219582382263,-0.5007639295645088,-0.5137784141315727,-0.4865608545792442,0.498523583003526,1584270995.155233
92,1.78885365702814,1.8198036630669046,0.45121074363859826,-0.4990178817226087,-0.5146015865812086,-0.486697516505637,0.4992913861027735,1584270995.255484
93,1.7903067709883658,1.828055345793673,0.4521674028204932,-0.4975044229007204,-0.5140347856095858,-0.4891358129161148,0.49900275039364356,1584270995.355297
94,1.7872165363521624,1.8345367587362649,0.45201720742176216,-0.49632551900457345,-0.5148067656186182,-0.4876290528716212,0.5008521538874159,1584270995.455333
95,1.7880732927785967,1.8437803771116896,0.4527890238954906,-0.4969868098148525,-0.513065831358709,-0.4888706262876009,0.5007724775937877,1584270995.555344
96,1.8027210195492667,1.85697274082416,0.45291123228443947,-0.5027833831980492,-0.5071130627675593,-0.4947367908947703,0.49525823454595286,1584270995.655377
97,1.8092791607675303,1.865236576374525,0.4530901020186442,-0.5062976155478467,-0.5034098821995242,-0.49817358823081365,0.4920002957150145,1584270995.756632
98,1.819495899886729,1.8757700777582325,0.45291319288206183,-0.5097131419014815,-0.5001432401632414,-0.5015082411220964,0.48840427555310806,1584270995.855306
99,1.8223572968589985,1.8813607480763783,0.45291403710206196,-0.5107427777125123,-0.4990917377823169,-0.502513702158014,0.48736970713759165,1584270995.955257
100,1.8225217774570377,1.8903992506255443,0.4529078474155665,-0.5107642461745455,-0.4990887984805641,-0.5023264242922569,0.48754324887001615,1584270996.055271
101,1.8244077409485333,1.899220283420597,0.45308475954600375,-0.5111181485011492,-0.49853387011619643,-0.5026955905710443,0.48735958166445603,1584270996.155353
102,1.827048050812895,1.9085311609699895,0.45326165398488827,-0.5119308793231245,-0.4975063740047798,-0.5034763538905073,0.48675018612548054,1584270996.255235
103,1.8267285707892462,1.9176026549081786,0.45326166692416114,-0.511476943943624,-0.4979730446460155,-0.5032202568509772,0.48701494403653134,1584270996.355279
104,1.827065094601733,1.9257327862653446,0.45308501517504274,-0.5116424528105102,-0.4979978665069282,-0.50318728891563,0.48684974859840624,1584270996.455302
105,1.828110232106975,1.9298041097985814,0.45326130865808467,-0.5120015065903754,-0.49743620110474,-0.5035429423822931,0.48667873207759244,1584270996.555404
106,1.8264892712900918,1.9351051647111202,0.4529209316999175,-0.5111839868360868,-0.49864689652837646,-0.5024057751811694,0.4874737339073668,1584270996.655506
107,1.8233767700083936,1.9416248668437677,0.4529071186115575,-0.5098315718674948,-0.5000440098319289,-0.5010358720631011,0.4888668647641124,1584270996.755333
108,1.8224133255666208,1.9445120373394944,0.45320565719410644,-0.5096070107617579,-0.49994900389833913,-0.5010120721547827,0.48922243574747726,1584270996.855312
109,1.825032638312987,1.9524421994875336,0.45309364272650526,-0.5101442700584653,-0.4995233209644213,-0.5013597785368452,0.4887408802266049,1584270996.955375
110,1.824992993535953,1.9541090068813138,0.45318283692535877,-0.5102821601371276,-0.49928559390534116,-0.5015915530201178,0.48860201258615793,1584270997.055323
111,1.8286388169661443,1.9546654086991762,0.4537947867665794,-0.5110132479061048,-0.49786983507026417,-0.5027855170864989,0.488055131721432,1584270997.155272
112,1.8274752737185813,1.9541973272337754,0.45290795196116956,-0.5109862465839434,-0.4988640087666613,-0.5019815813082512,0.4878957353642045,1584270997.255314
113,1.828002219124397,1.953662648748755,0.4530848772269425,-0.5108183281810553,-0.49884357918729816,-0.502007002567532,0.48806627467084773,1584270997.355277
114,1.8257051346895143,1.9529651875830791,0.4530844809824913,-0.50953107978843,-0.5001583345618856,-0.5008452551312009,0.4892583668272619,1584270997.455346
